,ride_id,start_station_name,end_station_name,start_lat,start_lng,end_lat,end_lng,value
12478,9754967F1D13AA84,W 24 St & 7 Ave,Broadway & E 21 St,40.74487634,-73.99529885,40.73988840858996,-73.98958593606949,1
192353,D3B804B2EBD0871C,E 48 St & 5 Ave,W 41 St & 8 Ave,40.75724567911726,-73.97805914282799,40.75640548,-73.9900262,1
47943,D5C070DEB7B63345,Prospect Park SW & 10 Ave,Grand Army Plaza & Plaza St West,40.659945,-73.977504,40.6729679,-73.97087984,1
12560,C2A85FF7179FE410,Central Ave & Himrod St,Bialystoker Pl & Delancey St,40.69676,-73.92302,40.71622644,-73.98261206,1
2929,AAA00146DF034A4E,Mercer St & Bleecker St,Broadway & E 21 St,40.72706363348306,-73.99662137031554,40.73988840858996,-73.98958593606949,1
146875,65A48C4EB25EDF37,Avenue D & E 3 St,E 23 St & 1 Ave,40.72082834,-73.97793172,40.736502,-73.97809472,1
191710,95664EEF60A17923,E 27 St & Park Ave S,W 41 St & 8 Ave,40.74275179648995,-73.9847157150507,40.75640548,-73.9900262,1
192980,E4032C0E7775F59E,Greene Ave & Grandview Ave,Roebling St & N 4 St,40.709597945,-73.907719374,40.71469,-73.95739,1
192564,384187CDEF209D8F,W 44 St & 5 Ave,W 41 St & 8 Ave,40.75500254,-73.98014437,40.75640548,-73.9900262,1
170071,EA2A11B17CE0A62A,E 48 St & 5 Ave,W 50 St & 9 Ave,40.757303119,-73.977723598,40.76360467795863,-73.98917958140373,1
88766,57DC0C90E4C862D6,9 Ave & W 45 St,W 13 St & 7 Ave,40.760297656,-73.991586328,40.73781509,-73.99994661,1
13519,3E0D38F4BB25FF42,E 2 St & Avenue B,Rivington St & Chrystie St,40.72217444,-73.98368779,40.72110063,-73.9919254,1
91676,33DF4F58D75A29D1,W 44 St & 11 Ave,E 44 St & Lexington Ave,40.762009,-73.996975,40.752643,-73.974996,1
129243,2175FABEEC58DD04,6 Ave & W 33 St,W 11 St & 6 Ave,40.74901271,-73.98848395,40.73532427,-73.99800419,1
165391,B6720196717E402A,Lexington Ave & Classon Ave,Lafayette Ave & Classon Ave,40.68676793,-73.95928168,40.68900443,-73.96023854,1
106915,F260BC1E8EBD01EF,E 51 St & 2 Ave,Jay St & Tech Pl,40.755293,-73.967641,40.695065,-73.987167,1
30904,C940D12A59032B01,E 12 St & Ave C,Suffolk St & Stanton St,40.727243,-73.976831,40.72066442,-73.98517977,1
92702,EA6E644BAB39FF0C,E 41 St & Madison Ave (SE corner),W 34 St & 11 Ave,40.752049,-73.979635,40.75594159,-74.0021163,1
1956,CBDA1919CDC3757D,4 Ave & E 12 St,8 Ave & W 16 St,40.732647,-73.99011,40.740983,-74.001702,1
115582,1AAF8B433905BC43,Frederick Douglass Blvd & W 129 St,Lexington Ave & E 29 St,40.8125511,-73.9492286,40.74311555376486,-73.98215353488922,1
58055,25C5980A1A966AB4,W 42 St & 8 Ave,Hudson Blvd E & W 36 St,40.7575699,-73.99098507,40.75630628938069,-73.99951145061095,1
107251,06B4094E335DA688,Orchard St & Grand St,Walker St & Baxter St,40.717318403855785,-73.99067759513855,40.717411,-73.999573,1
175403,322273A3C493ABC1,1 Ave & E 39 St,Grand Army Plaza & Central Park S,40.747144938,-73.971206665,40.7643971,-73.97371465,1
41157,948540F33B1C8C17,W 35 St & 8 Ave,W 43 St & 10 Ave,40.752762088742045,-73.99280458705107,40.76009437,-73.99461843,1
58341,2647240B986FE507,E 2 St & Avenue A,5 Ave & E 63 St,40.72307749068673,-73.98583620786667,40.766368,-73.971518,1
42011,B87C9DBE92058F04,Avenue D & E 3 St,Suffolk St & Stanton St,40.72082834,-73.97793172,40.72066442,-73.98517977,1
156399,29E97CA874719C07,Perry St & Greenwich Ave,11 Ave & W 41 St,40.735918,-74.000939,40.76030096,-73.99884222,1
102558,3E25CABC42FCFB37,W 35 St & 8 Ave,W 37 St & 10 Ave,40.752762088742045,-73.99280458705107,40.75660359,-73.9979009,1
164450,A08BD3181366CFD9,Ditmars Blvd & 43 St,31 St & Ditmars Blvd,40.771203,-73.903865,40.776168,-73.910485,1
62547,EE53FAF6298B66FF,7 Ave S & Bleecker St,E 20 St & 2 Ave,40.73213896287381,-74.00363802909851,40.73587678,-73.98205027,1
65365,8FF947E2D5C4F332,Franklin Ave & Myrtle Ave,Eastern Pkwy & Washington Ave,40.694546087246025,-73.95801365375519,40.6716493,-73.9631145,1
123311,C4A017FC3BC97777,Columbus Ave & W 103 St,Adam Clayton Powell Blvd & W 151 St,40.797050118,-73.964266539,40.825289,-73.936232,1
41691,A1EA6DAC5971B034,Carmine St & 6 Ave,W 43 St & 10 Ave,40.73038599,-74.00214988,40.76009437,-73.99461843,1
110402,9DD8F39625610190,W 29 St & 9 Ave,Bank St & Hudson St,40.7500727,-73.99839279,40.73652889,-74.00618026,1
81849,7A42F44EF3B41396,Broadway & W 29 St,8 Ave & W 38 St,40.7462009,-73.98855723,40.75461,-73.99177,1
79478,09E675076149B746,W 22 St & 8 Ave,W 13 St & 7 Ave,40.74475148,-73.99915362,40.73781509,-73.99994661,1
136270,C9AD694DCBF678BA,Greenwich Ave & 8 Ave,W 30 St & 8 Ave,40.7390169121,-74.0026376103,40.74965268472847,-73.9952078461647,1
59672,B4EB13EED047E174,Broadway & W 29 St,E 12 St & 3 Ave,40.746219993,-73.98862493,40.73223272,-73.98889957,1
159110,274ED1D941299277,Broadway & W 61 St,West End Ave & W 60 St,40.770391941,-73.982013702,40.77237,-73.99005,1
152483,05E8740FC8013F65,1 Ave & E 110 St,E 106 St & 1 Ave,40.7923272,-73.9383,40.7892529,-73.93956237,1
6110,245872CF75007FCD,W 74 St & Columbus Ave,Central Park S & 6 Ave,40.7785669,-73.97754961,40.76590936,-73.97634151,1
178098,83B6AFC6CC5F2973,W 106 St & Central Park West,W 106 St & Amsterdam Ave,40.7981856,-73.9605909006,40.8008363,-73.9664492472,1
113958,17C2A6B53CC60272,Broadway & E 14 St,South St & Broad St,40.73454567,-73.99074142,40.70188858913366,-74.01089876890182,1
34803,3C73F153BB479356,W 135 St & Lenox Terrace Pl,Lenox Ave & W 146 St,40.813538194,-73.939117312,40.821111,-73.935971,1
188539,9BC00C395620C5FF,E 2 St & Avenue A,E 2 St & Avenue C,40.72307749068673,-73.98583620786667,40.7208736,-73.98085795,1
199087,C85548330592814E,Broadway & W 61 St,Broadway & W 53 St,40.770372987,-73.982155442,40.76344058,-73.98268129,1
71313,F60F6A73EC553343,Frederick Douglass Blvd & W 139 St,Frederick Douglass Blvd & Harlem River Dr,40.819006,-73.944769,40.830702,-73.936371,1
55156,CF36ED80EC2E8875,Broadway & E 14 St,W 20 St & 10 Ave,40.73454567,-73.99074142,40.745686,-74.005141,1
64112,82930E765B4652BD,Broadway & W 61 St,E 98 St & Park Ave,40.77003010255044,-73.9819684624672,40.78813,-73.95206,1
36274,3CB8DEC1298D02D2,8 Ave & W 33 St,W 43 St & 10 Ave,40.751664162,-73.993739009,40.76009437,-73.99461843,1
72917,4C7B34FD60A5BB5D,E 2 St & Avenue A,Forsyth St\t& Grand St,40.72307749068673,-73.98583620786667,40.71779817737835,-73.99316132068634,1
109129,7AB47E2DF7FDE227,E 48 St & 5 Ave,Frederick Douglass Blvd & W 112 St,40.75724567911726,-73.97805914282799,40.801694,-73.957145,1
189041,312512A99E85E752,Madison Ave & E 26 St,Cooper Square & Astor Pl,40.742585421,-73.986805439,40.72951496224949,-73.99075269699097,1
14213,36604CBBEF09ADC4,Howard St & Lafayette St,Broadway & E 21 St,40.71910537,-73.99973337,40.73988840858996,-73.98958593606949,1
69387,BD64D64ECA38B3CA,W 30 St & 10 Ave,8 Ave & W 24 St,40.752802134,-74.002698064,40.74591072834279,-73.99807110428809,1
57626,32F6E15DF8ED2215,Carroll St & 5 Ave,3 St & 7 Ave,40.6751622,-73.9814832,40.6703837,-73.97839676,1
15422,2E6997127F120A76,Broadway & W 41 St,Central Park S & 6 Ave,40.75513557,-73.98658032,40.76590936,-73.97634151,1
16160,958DA42B85696484,W 15 St & 7 Ave,8 Ave & W 16 St,40.73935542,-73.99931783,40.740983,-74.001702,1
91553,E056E46AF5312E9A,Broadway & Madison St,Linden St & Knickerbocker Ave,40.68822,-73.91966,40.69714,-73.91566,1
142096,62823F6B36A34642,West End Ave & W 60 St,W 30 St & 8 Ave,40.77237,-73.99005,40.74965268472847,-73.9952078461647,1
80403,F6315EB5860A5701,7 Ave S & Bleecker St,E 15 St & 3 Ave,40.73213896287381,-74.00363802909851,40.734232,-73.986923,1
109980,A72661B523EB8BB5,E 103 St & Lexington Ave,E 93 St & 2 Ave,40.7903051,-73.94755757,40.782454175279874,-73.9489196240902,1
72149,A232835A3C1AC79D,E 14 St & Avenue B,Forsyth St\t& Grand St,40.72938685,-73.97772429,40.71779817737835,-73.99316132068634,1
13169,B5CD5CAC35C3ADAD,E 106 St & 2 Ave,Adam Clayton Powell Blvd & W 138 St,40.790586067792006,-73.94195795059204,40.81695971032464,-73.9422959089279,1
11133,F8A0380B25BCF463,Stagg St & Morgan Ave,Tompkins Ave & Hopkins St,40.710681,-73.93372,40.69957608,-73.94708417,1
141875,C8878405F91890C0,W 54 St & 11 Ave,E 23 St & 1 Ave,40.768333,-73.992573,40.736502,-73.97809472,1
29731,CEA20C11C0F5FCD9,Milton St & Franklin St,Berry St & N 8 St,40.72906,-73.95779,40.7190095,-73.95852515,1
172413,363D02F98F614B76,Stagg St & Morgan Ave,Menahan St & Central Ave,40.710681,-73.93372,40.69543,-73.9196,1
46546,EBEB7C1599DE7E2C,9 Ave & W 45 St,W 26 St & 10 Ave,40.76019252,-73.9912551,40.749717753,-74.002950346,1
34881,E520C6051F3B31EE,W 106 St & Central Park West,Newtown Ave & 23 St,40.7981856,-73.9605909006,40.7713615,-73.9246145,1
33079,8B8E089CD6115934,E 91 St & 2 Ave,W 95 St & Broadway,40.78115276427916,-73.94963040947914,40.7937704,-73.971888,1
123483,0566C6920BE5A8D5,Thompson St & Bleecker St,E 7 St & Avenue A,40.72840059450829,-73.99968780577183,40.72621788,-73.98379855,1
153600,A148E4DDBA5CDD1D,W 59 St & 10 Ave,E 13 St & 2 Ave,40.770668507,-73.987938881,40.73153937464073,-73.9853024482727,1
5988,F79200B91D378B15,E 171 St & Webster Ave,E 158 St & Melrose Ave,40.838379,-73.905838,40.822215,-73.914688,1
80132,31F13DACD5903C4D,Perry St & Greenwich Ave,8 Ave & W 38 St,40.735918,-74.000939,40.75461,-73.99177,1
171225,0F6C7C0B65619EED,Pike St & Monroe St,E 2 St & Avenue C,40.71173107,-73.99193043,40.7208736,-73.98085795,1
253,4CE94F3DB2E7BE0C,Carmine St & 6 Ave,Thompson St & Bleecker St,40.73038599,-74.00214988,40.72840059450829,-73.99968780577183,1
35715,956425AD55717512,Rogers Ave & Sterling St,Berry St & N 8 St,40.663076401,-73.953974009,40.7190095,-73.95852515,1
77002,25FDFED9C72E7322,E 56 St & 3 Ave,E 15 St & 3 Ave,40.75934501,-73.96759673,40.734232,-73.986923,1
134159,841C36A0461621E6,E 6 St & Avenue D,E 7 St & Avenue A,40.72228087,-73.97668709,40.72621788,-73.98379855,1
185069,652D12A1C3F8095D,Frederick Douglass Blvd & W 139 St,W 106 St & Amsterdam Ave,40.81900581806558,-73.94476890563965,40.8008363,-73.9664492472,1
95400,4EB8D349A22AB58C,Spruce St & Nassau St,Myrtle Ave & Fleet Pl,40.71146364,-74.00552427,40.693534,-73.981909,1
44979,7D7DE8E2133DCE49,E 75 St & 3 Ave,Central Park West & W 76 St,40.77112927,-73.95772297,40.77896784,-73.97374737,1
149570,9F3BE56B9425DCB6,W 22 St & 10 Ave,E 23 St & 1 Ave,40.74691959,-74.00451887,40.736502,-73.97809472,1
113554,C512B43A19B78CE7,3 Ave & Schermerhorn St,Kosciuszko St & Tompkins Ave,40.68682909,-73.979704261,40.69128258,-73.9452416,1
38808,BA5CE13D5059BD4B,Pike St & E Broadway,Berry St & N 8 St,40.71406667,-73.99293911,40.7190095,-73.95852515,1
140783,7DFB42B0086A30FE,W 111 St & 5 Ave,Park Ave & E 124 St,40.79752078124756,-73.9489397406578,40.8045555,-73.9396861,1
139649,6B13AAB78B4479B9,S 5 Pl & S 5 St,Washington Ave & Park Ave,40.710451,-73.960876,40.69610226,-73.96751037,1
150983,440250A04ED89827,W 24 St & 7 Ave,E 13 St & 2 Ave,40.74487634,-73.99529885,40.73153937464073,-73.9853024482727,1
6659,151BB1BBCCC61584,India St Pier,Morgan Ave & Lombardy St,40.731734785883454,-73.9612390102593,40.72226,-73.93889,1
58729,51F360EF8BC561AC,Washington Pl & Broadway,Fulton St & Adams St,40.72903917,-73.99404649,40.69241829257847,-73.98949474096298,1
138914,E14798CD8902EFFA,W 76 St & Columbus Ave,Allen St & Hester St,40.7801839724239,-73.97728532552719,40.71605866,-73.99190759,1
108361,8498B6E2891A8E3E,17 St & 5 Ave,Richards St & Delavan St,40.663493,-73.991007,40.6794327,-74.00785041,1
158341,A96AC9BBF28A6275,1 Ave & E 30 St,E 13 St & 2 Ave,40.74144387,-73.97536082,40.73153937464073,-73.9853024482727,1
64595,467B303F985CC840,7 Ave & 22 St,4 Ave & 26 St,40.658029,-73.989605,40.660079,-73.998633,1
144105,743B2EAEC598391A,Broadway & E 19 St,Allen St & Hester St,40.73866091428551,-73.98987293243407,40.71605866,-73.99190759,1
155204,25FAA35B7C8E1A5C,Broadway & W 61 St,West End Ave & W 60 St,40.770083666,-73.981885076,40.77237,-73.99005,1
95295,7C9C99D3DFA9157E,Broadway & W 37 St,W 34 St & 11 Ave,40.75172632,-73.98753523,40.75594159,-74.0021163,1
187969,07C42FECA1319989,Madison Av & E 51 St,W 50 St & 9 Ave,40.75863,-73.97513,40.76360467795863,-73.98917958140373,1
137214,E318D21E17ADEC3C,Church Ave & Story St,Church Ave & McDonald Ave,40.642031,-73.981073,40.642809,-73.979239,1
7488,6D1DDF33B2155E36,Orchard St & Grand St,Graham Ave & Grand St,40.717613339,-73.990490556,40.711863,-73.944024,1
128021,30680BC94FE69784,W 13 St & 5 Ave,W 17 St & 8 Ave,40.735445,-73.99431,40.74177603,-74.00149746,1
176475,A059B082E15189C6,Court St & State St,3 St & Prospect Park West,40.690273166,-73.992305875,40.668132,-73.97363831,1
184431,B276B4137DC7A248,W 100 St & Broadway,5 Ave & E 78 St,40.7973721,-73.97041192,40.77632142182271,-73.96427392959595,1
46491,ED2D9A47CC63F3F1,W 22 St & 8 Ave,Pleasant Ave & E 116 St,40.74475148,-73.99915362,40.7949879,-73.9333349,1
69069,23DC10DF569BDA17,6 Ave & W 33 St,FDR Drive & E 35 St,40.74901271,-73.98848395,40.744219,-73.97121214,1
170481,BDF9153A194BE767,E 47 St & 2 Ave,Grand Army Plaza & Central Park S,40.75323098,-73.97032517,40.7643971,-73.97371465,1
48834,1E7E6CEB2E5840D2,E 6 St & Avenue B,Suffolk St & Stanton St,40.72453734,-73.98185424,40.72066442,-73.98517977,1
160577,D7B04BDBD2E0CFD6,Broadway & E 19 St,West End Ave & W 60 St,40.73866091428551,-73.98987293243407,40.77237,-73.99005,1
78123,578677062740126A,W 21 St & 6 Ave,W 13 St & 7 Ave,40.74173969,-73.99415556,40.73781509,-73.99994661,1
91388,0666B6E8CD73D528,W 15 St & 6 Ave,W 37 St & 10 Ave,40.738046142482766,-73.99642959237099,40.75660359,-73.9979009,1
50442,42A3A6B3560073AD,W 135 St & Lenox Terrace Pl,Adam Clayton Powell Blvd & W 126 St,40.813619,-73.939336,40.80949534777948,-73.94776493310928,1
122864,0FE6A2039217286C,Prospect Pl & Underhill Ave,Bergen St & Vanderbilt Ave,40.6769694,-73.96579,40.6794388,-73.9680438,1
1396,BE370CB7530FD719,W 42 St & 8 Ave,8 Ave & W 33 St,40.7575699,-73.99098507,40.751551,-73.993934,1
189124,05A2008E226697F3,20 Ave & 42 St,46 Ave & 5 St,40.775415,-73.900063,40.74731,-73.95451,1
137261,94FB54A487F5F75B,Leonard St & Maujer St,W 34 St &\tHudson Blvd E,40.710308075,-73.947022557,40.75516719072139,-74.00059908628464,1
152880,52FA818C7F2FD697,Wythe Ave & Metropolitan Ave,Bedford Ave & Nassau Ave,40.716887,-73.963198,40.72311651,-73.95212324,1
180025,27082993E12C1BC1,Broadway & W 41 St,W 51 St & Rockefeller Plaza,40.755037308,-73.98642087,40.75973805251143,-73.97811613976955,1
168480,0E0407DEFA9B602E,W 42 St & 8 Ave,11 Ave & W 41 St,40.7575699,-73.99098507,40.76030096,-73.99884222,1
158947,B2CC826B39BBA266,Webb Ave & W 190 St,Bainbridge Ave & E 193 St,40.866000891,-73.904318333,40.86389,-73.89246,1
36398,6C11197E99C40BFF,W 135 St & Lenox Terrace Pl,Lenox Ave & W 146 St,40.813632965,-73.939341426,40.821111,-73.935971,1
20112,14466D5562331D78,E 20 St & Park Ave,1 Ave & E 16 St,40.73827428,-73.98751968,40.73221853,-73.98165557,1
14124,F0E96C7BA8DF7B19,Cherry St,Bialystoker Pl & Delancey St,40.71219906,-73.97948148,40.71622644,-73.98261206,1
26009,FC490B8711BAC435,Prospect Park West & 8 St,Grand Ave & Bergen St,40.66514681533792,-73.97637605667114,40.678045,-73.962408,1
20188,24B2E0DBCF948683,Vesey St & Church St,Broadway & E 21 St,40.71221958009051,-74.01047229766846,40.73988840858996,-73.98958593606949,1
100689,0C146FC48EFC873B,W 116 St & Broadway,W 34 St & 11 Ave,40.808314204,-73.964498639,40.75594159,-74.0021163,1
189247,CEC615842D8B4A05,Madison Ave & E 26 St,W 41 St & 8 Ave,40.742684734875695,-73.98671329021454,40.75640548,-73.9900262,1
138955,4DDE2ED189669404,Broadway & W 165 St,St. Nicholas Ave & W 155 St,40.838815093,-73.94116497,40.830663,-73.941323,1
19786,6ADA203B9E8AD31C,Lispenard St & Broadway,8 Ave & W 16 St,40.71939226,-74.00247214,40.740983,-74.001702,1
37927,73CA60B46318D751,E 33 St & 5 Ave,Suffolk St & Stanton St,40.74765947,-73.98490707,40.72066442,-73.98517977,1
14294,7FD9D20E9FDAD06C,8 Ave & W 33 St,8 Ave & W 16 St,40.752001047,-73.993642569,40.740983,-74.001702,1
8940,4EB9A590FF84FF81,Broadway & W 29 St,8 Ave & W 16 St,40.7462009,-73.98855723,40.740983,-74.001702,1
158252,C957A0C141C464E8,Riverside Blvd & W 67 St,West End Ave & W 60 St,40.777507027547976,-73.98888587951659,40.77237,-73.99005,1
199878,920364DFF170648C,E 33 St & 5 Ave,Broadway & W 53 St,40.74765947,-73.98490707,40.76344058,-73.98268129,1
35946,9EF75A3F0286C3F4,S 5 Pl & S 5 St,Suffolk St & Stanton St,40.710324049,-73.960649967,40.72066442,-73.98517977,1
142009,B28D5909729B84BB,E 33 St & 5 Ave,E 23 St & 1 Ave,40.74765947,-73.98490707,40.736502,-73.97809472,1
57866,89AEBA083262116A,Carroll St & 5 Ave,Grand Army Plaza & Plaza St West,40.6751622,-73.9814832,40.6729679,-73.97087984,1
35323,5E8607F3047AF4C6,W 59 St & 10 Ave,Suffolk St & Stanton St,40.770513,-73.988038,40.72066442,-73.98517977,1
91891,A4A3A6BAF3B09E6A,W 20 St & 7 Ave,W 37 St & 10 Ave,40.742557883,-73.99761951,40.75660359,-73.9979009,1
126254,4D97AC6F8B172EDC,Hanson Pl & Ashland Pl,Bergen St & Vanderbilt Ave,40.68506807308177,-73.97790759801863,40.6794388,-73.9680438,1
66615,C7949CF8033BA3C7,Broadway & E 19 St,E 12 St & 3 Ave,40.73866091428551,-73.98987293243407,40.73223272,-73.98889957,1
22453,5247F648AE9AC726,W 63 St & Broadway,Central Park S & 6 Ave,40.77163851,-73.98261428,40.76590936,-73.97634151,1
66505,51DD673CB975F4CD,W 13 St & 5 Ave,Gansevoort St & Hudson St,40.735445,-73.99431,40.73944820130404,-74.00507032871246,1
62981,FB2BB5554960CEB1,Broadway & W 41 St,E 12 St & 3 Ave,40.75513557,-73.98658032,40.73223272,-73.98889957,1
65935,1854AFF3FB72EBDB,9 Ave & W 22 St,E 12 St & 3 Ave,40.7454973,-74.00197139,40.73223272,-73.98889957,1
151157,71F2B05C81E02D9D,Wards Meadow Comfort Station,E 106 St & 1 Ave,40.78294,-73.93077,40.7892529,-73.93956237,1
139361,E46F8219C208F7AC,E 91 St & 2 Ave,E 9 St & 5 Ave,40.78115276427916,-73.94963040947914,40.73275887045087,-73.99581670761108,1
108602,FAFF802350A77047,E 89 St & York Ave,Frederick Douglass Blvd & W 112 St,40.7779453,-73.946041,40.801694,-73.957145,1
66298,5C491CFCDD6395E6,W 35 St & 9 Ave,FDR Drive & E 35 St,40.75414519263519,-73.9960889518261,40.744219,-73.97121214,1
175799,A724B640F67890FB,Howard St & Lafayette St,Forsyth St & Broome St,40.71910537,-73.99973337,40.71893904,-73.99266288,1
63681,90A0EDDCBDA85D39,8 Ave & W 33 St,Forsyth St\t& Grand St,40.751670837,-73.99372232,40.71779817737835,-73.99316132068634,1
91901,D0CCF8447F4B6BA8,Driggs Ave & N 9 St,Clinton Ave & Flushing Ave,40.718379617,-73.955164552,40.69794,-73.96986848,1
5909,7E4712F517459023,E 161 St & River Ave,E 165 St & Clay Ave,40.827934027,-73.927170992,40.82809,-73.91288,1
69724,023B2D7E57AF49D9,31 Ave & 34 St,Steinway St & 19 Ave,40.763154,-73.920827,40.778089,-73.899558,1
106198,C5922F8CC9B052C6,W 42 St & 8 Ave,W 37 St & 10 Ave,40.7575699,-73.99098507,40.75660359,-73.9979009,1
154585,5B4491C6D9A78D82,W 29 St & 9 Ave,Lexington Ave & E 24 St,40.7500727,-73.99839279,40.74025878,-73.98409214,1
4961,4CC3DDD2D6DDF0D0,W 21 St & 6 Ave,11 Ave & W 59 St,40.74173969,-73.99415556,40.77149671054441,-73.99046033620834,1
188071,5C2B78322089F41B,Carroll St & 6 Ave,Hancock St & Bedford Ave,40.674048424,-73.97868979,40.68216564,-73.95399026,1
97556,889CBC31FDF2B8CC,W 55 St & 6 Ave,W 37 St & 10 Ave,40.763189,-73.978434,40.75660359,-73.9979009,1
19028,FF2DFF7435DC5C04,E Houston St & Columbia St,Broadway & E 21 St,40.719680429,-73.978382707,40.73988840858996,-73.98958593606949,1
147079,276008C449FB7FFE,Carmine St & 6 Ave,W 30 St & 8 Ave,40.73038599,-74.00214988,40.74965268472847,-73.9952078461647,1
4652,911F1D90915BF80F,Brook Ave & E 157 St,W 180 St & Ft Washington Ave,40.820852637,-73.911669374,40.849972,-73.938423,1
178482,4FADB26B02E2EF6E,Broadway & W 41 St,W 51 St & Rockefeller Plaza,40.755196333,-73.987133384,40.75973805251143,-73.97811613976955,1
100285,CE61D0A293CCBB9E,E 33 St & 5 Ave,W 37 St & 10 Ave,40.74765947,-73.98490707,40.75660359,-73.9979009,1
131252,97634F76D8EA5E4F,Carmine St & 6 Ave,8 Ave & W 31 St,40.73038599,-74.00214988,40.7505853470215,-73.9946848154068,1
130000,B4EC1758C69A3E9C,Broadway & E 14 St,W 17 St & 8 Ave,40.73454567,-73.99074142,40.74177603,-74.00149746,1
29399,5D74901A369CB32D,W 50 St & 10 Ave,Central Park West & W 76 St,40.76473420006519,-73.99194359779358,40.77896784,-73.97374737,1
84076,AD5F53A7C81D8A27,Broadway & W 41 St,8 Ave & W 38 St,40.75513557,-73.98658032,40.75461,-73.99177,1
197598,44897B6EAD88C838,28 St & 36 Ave,46 Ave & 5 St,40.757186,-73.932719,40.74731,-73.95451,1
100993,1F2A98C81945302A,9 Ave & W 22 St,University Pl & E 8 St,40.745645046,-74.001954556,40.73143724085228,-73.99490341544151,1
35977,596E2932D91A6030,Crescent St & Broadway,34 St & 38 Ave,40.763985991,-73.927836418,40.752443,-73.929737,1
2693,29FAAF8602EE5059,E Burnside Ave & Ryer Ave,Tiebout Ave & E Fordham Road,40.850535,-73.901318,40.861915,-73.894831,1
183392,C39DB4080010B95A,6 Ave & W 33 St,W 50 St & 9 Ave,40.748846173,-73.988721967,40.76360467795863,-73.98917958140373,1
157668,035F8AABA2EA8865,2 Ave & E 29 St,Lexington Ave & E 24 St,40.74172351097472,-73.97809267044067,40.74025878,-73.98409214,1
83540,68BA2B3E8AFDB6E9,1 Ave & E 39 St,E 15 St & 3 Ave,40.74714,-73.97113,40.734232,-73.986923,1
136242,4569BAA4A387AE33,W 84 St & Columbus Ave,W 87 St & Amsterdam Ave,40.78499979,-73.97283406,40.78839,-73.9747,1
70210,535241A03A3BE2B0,E 170 St & Webster Ave,Frederick Douglass Blvd & Harlem River Dr,40.836025238,-73.907046437,40.830702,-73.936371,1
37372,6E66AB51BD0F5031,W 106 St & Central Park West,Central Park West & W 76 St,40.7981856,-73.9605909006,40.77896784,-73.97374737,1
49161,491087C705EA00CC,E 160 St & Tinton Ave,Prospect Ave & Longwood Ave,40.820266724,-73.903927803,40.81899,-73.90202,1
18030,82BB2BE188F791D7,Broadway & E 19 St,Broadway & E 21 St,40.73866091428551,-73.98987293243407,40.73988840858996,-73.98958593606949,1
146234,CC5911A64840A270,Carmine St & 6 Ave,E 118 St & Madison Ave,40.73038599,-74.00214988,40.8014866,-73.9442507,1
55561,337398F7B7EB72E3,W 35 St & 8 Ave,W 54 St & 9 Ave,40.752762088742045,-73.99280458705107,40.76584941,-73.98690506,1
107979,31E6DA3BFF14599F,Greenwich Ave & 8 Ave,Morton St & Washington St,40.7390169121,-74.0026376103,40.73115,-74.00887,1
94162,626D9DB691A5DAEE,W 20 St & 7 Ave,W 34 St & 11 Ave,40.74238787,-73.99726235,40.75594159,-74.0021163,1
180916,9A3EC28415CF5482,Nassau Ave & Russell St,5 St & 51 Ave,40.72557,-73.94434,40.7423737,-73.9566,1
26147,A868EF53E6BE09E9,E 2 St & Avenue A,McKibbin St & Bogart St,40.72307749068673,-73.98583620786667,40.706237,-73.933871,1
176761,D66CD16D2BE70C2E,Windsor Pl & 8 Ave,36 St & 4 Ave,40.660938859,-73.983010769,40.654144,-74.00422,1
131346,0DEE5E147ACFC0E0,River Ter & Warren St,8 Ave & W 31 St,40.71759894980997,-74.01587963104248,40.7505853470215,-73.9946848154068,1
2526,C9BDC9134025E8D2,E 14 St & 1 Ave,Rivington St & Chrystie St,40.73139303364151,-73.98286700248718,40.72110063,-73.9919254,1
147484,9F51C5F3408EA94E,Vesey Pl & River Terrace,W 34 St &\tHudson Blvd E,40.7153379,-74.01658354,40.75516719072139,-74.00059908628464,1
58545,AE006279973B1BC2,Avenue D & E 10 St,FDR Drive & E 35 St,40.72506551015475,-73.97515833377838,40.744219,-73.97121214,1
80722,98E17C2BF51C8901,E 48 St & 5 Ave,E 44 St & Lexington Ave,40.75724567911726,-73.97805914282799,40.752643,-73.974996,1
69255,1B409A80D57C19DF,Vesey St & Church St,8 Ave & W 24 St,40.71221958009051,-74.01047229766846,40.74591072834279,-73.99807110428809,1
131295,9FDB76599EA13E99,W 116 St & Amsterdam Ave,Adam Clayton Powell Blvd & W 123 St,40.806622863,-73.960823178,40.8078316,-73.949373,1
105047,C6D352E387AA8F75,Bulova Ave & Brooklyn Queens Expressway W,36 St & Queens Blvd,40.762507,-73.902534,40.74408,-73.92901,1
73900,35369250CF9F023C,E 56 St & Madison Ave,FDR Drive & E 35 St,40.761573,-73.972628,40.744219,-73.97121214,1
93488,CF52082C7DD27BB9,Mercer St & Bleecker St,Sullivan St & Washington Sq,40.72706363348306,-73.99662137031554,40.73047747,-73.99906065,1
172939,FB7EBEC119B69176,E 51 St & 2 Ave,E 53 St & Lexington Ave,40.755293,-73.967641,40.75828065,-73.97069431,1
26623,9CC19067D27C2C2E,Scholes St & Manhattan Ave,McKibbin St & Bogart St,40.708780408,-73.944668531,40.706237,-73.933871,1
